vnext_rank,key,player,position_forecast,position_utility,pick,tenure,age,five_year_utility_mean,five_year_utility_median,five_year_utility_p10,five_year_utility_p90,expected_games_5y_mc,expected_points_5y_mc,p_zero_meaningful_5y,p_90_any_5y_mc,p_100_any_5y_mc,p_110_any_5y_mc,exp_90_seasons_5y_mc,exp_100_seasons_5y_mc,exp_110_seasons_5y_mc,future_value_y1_mean,future_value_y2_mean,future_value_y1_p10,future_value_y1_p90,future_value_y2_p10,future_value_y2_p90
394,louis-emmett,Louis Emmett,RUC,RUC,27.0,1,19.0,24.55616031743952,0.5206943625114189,0.000410965882444073,77.43878765511171,39.788333333333334,2055.564109463524,0.06333333333333334,0.03166666666666667,0.006666666666666667,0.0016666666666666668,0.03166666666666667,0.006666666666666667,0.0016666666666666668,0.044803974939326134,4.330397876292733,0.0,0.007079871739897942,0.0,0.7916517449741804
395,francis-evans,Francis Evans,FWD,FWD,41.0,7,25.0,23.316159221659472,0.3237024778657873,0.0,57.61312026605157,19.233333333333334,984.7143308473084,0.26666666666666666,0.006666666666666667,0.0,0.0,0.006666666666666667,0.0,0.0,14.5088599401787,5.048774356572962,0.0,24.457065732084246,0.0,1.9875826304711055
396,arthur-jones,Arthur Jones,FWD,FWD,43.0,5,23.0,22.729764375508584,0.3732600970840293,0.0,69.85988797672499,22.656666666666666,1146.9738234806075,0.23,0.005,0.0,0.0,0.005,0.0,0.0,7.242538284050648,6.40115150960933,0.0,5.8424057329267685,0.0,3.0074144135578385
397,will-setterfield,Will Setterfield,MID,MID,5.0,10,28.0,22.486726893992245,0.16802449300856337,0.0,68.8278394126168,16.22,963.3842786125979,0.285,0.03333333333333333,0.006666666666666667,0.0,0.035,0.006666666666666667,0.0,15.624044741331334,5.690666963843631,0.0,41.99422682439253,0.0,2.083897331372838
398,tyler-brockman,Tyler Brockman,FWD,FWD,48.0,6,24.0,22.362395327209438,0.14492326680906703,0.0,77.79050834965902,20.126666666666665,1026.8541374757658,0.3283333333333333,0.0016666666666666668,0.0,0.0,0.0016666666666666668,0.0,0.0,8.53225081827953,6.024381095174712,0.0,8.481845237902323,0.0,0.6086241191627526
399,jack-crisp,Jack Crisp,DEF,MID,43.0,15,33.0,21.700919086380996,0.1771380255195718,0.0,82.50845240340006,20.171666666666667,1094.231273322218,0.2,0.03,0.005,0.0,0.03,0.005,0.0,19.567588497399967,1.3628440807666338,0.0,76.57293094650598,0.0,0.38949911361955614
400,cody-curtin,Cody Curtin,FWD,FWD,43.0,1,19.0,21.386691030589336,0.2895503860542742,0.0,78.35422974728644,27.996666666666666,1327.214801311885,0.16,0.008333333333333333,0.0,0.0,0.008333333333333333,0.0,0.0,0.3309803669415486,2.725370139371481,0.0,0.07961464140669923,0.0,1.6792307157148498
401,isaac-cumming,Isaac Cumming,DEF,DEF,20.0,10,28.0,20.967908503362196,0.2390623681052318,0.0,57.52591565266146,23.368333333333332,1278.5779718260912,0.21,0.02,0.0016666666666666668,0.0,0.02,0.0016666666666666668,0.0,12.748887008068092,6.085571576805253,0.0,18.710523856355668,0.0,4.615002617143528
402,jake-stringer,Jake Stringer,FWD,FWD,7.0,14,32.0,20.676431867319042,0.24468108078830259,0.0,67.80862509577268,16.438333333333333,831.1615780981624,0.2966666666666667,0.008333333333333333,0.0,0.0,0.008333333333333333,0.0,0.0,14.388078646578197,4.830314427629478,0.0,34.13023264135932,0.0,2.6357534999908827
403,chris-scerri,Chris Scerri,FWD,FWD,80.0,1,20.0,20.419223335988185,0.43589362527936093,0.0,57.691236096379626,28.375,1359.6970145670364,0.14166666666666666,0.006666666666666667,0.0016666666666666668,0.0,0.006666666666666667,0.0016666666666666668,0.0,2.343887740210567,3.678522605293008,0.0,0.6376201942556016,0.0,1.303151464356848
404,jake-lloyd,Jake Lloyd,DEF,DEF,18.0,14,33.0,20.395764157576977,0.14215425539957827,0.0,60.5829132928753,19.731666666666666,1067.5284936360795,0.21833333333333332,0.016666666666666666,0.0033333333333333335,0.0016666666666666668,0.016666666666666666,0.0033333333333333335,0.0016666666666666668,14.984631335933045,3.658736122128553,0.0,38.6462254194936,0.0,0.4231770160282522
405,jack-scrimshaw,Jack Scrimshaw,DEF,DEF,7.0,10,28.0,20.14822024541651,0.3110244962909428,0.0,62.87575075314923,22.99,1280.688089167288,0.235,0.018333333333333333,0.0016666666666666668,0.0,0.018333333333333333,0.0016666666666666668,0.0,11.388995504966287,4.809066591566161,0.0,19.83962301730566,0.0,1.695330387985849
406,rhett-bazzo,Rhett Bazzo,DEF,DEF,37.0,5,23.0,19.4595348541077,0.4624359656761625,0.0,63.73858772879732,28.503333333333334,1565.8463002805133,0.16666666666666666,0.018333333333333333,0.0033333333333333335,0.0,0.018333333333333333,0.0033333333333333335,0.0,4.255476845270058,5.955123384852139,0.0,4.63633498091302,0.0,5.576181000829306
407,hugh-bond,Hugh Bond,DEF,DEF,50.0,4,22.0,19.421715842114786,0.24025323211521313,0.0,46.01381392525684,27.64666666666667,1516.7279336239646,0.19,0.028333333333333332,0.008333333333333333,0.0016666666666666668,0.03,0.008333333333333333,0.0016666666666666668,4.157387974679982,2.488376115457024,0.0,2.511307708300339,0.0,0.42805088123418134
408,billy-dowling,Billy Dowling,MID,FWD,43.0,4,22.0,19.312368729,0.08124907764079116,0.0,54.867758777011574,15.22,805.0408889320787,0.3983333333333333,0.006666666666666667,0.0,0.0,0.006666666666666667,0.0,0.0,2.394757185968235,5.728031880215998,0.0,0.3960801067847089,0.0,2.626749500157467
409,harrison-petty,Harrison Petty,DEF,DEF,37.0,9,27.0,19.19308879646329,0.2425661377430362,0.0,46.37015896092479,28.34,1476.4454832294557,0.155,0.021666666666666667,0.0016666666666666668,0.0,0.021666666666666667,0.0016666666666666668,0.0,8.949850414705567,6.69820862984012,0.0,13.885666550371107,0.0,3.821751889186766
410,noah-roberts-thomson,Noah Roberts-Thomson,FWD,FWD,54.0,1,19.0,19.007856766976882,0.22133919081344208,0.0,58.506407293097084,26.305,1260.0366603316922,0.19333333333333333,0.0033333333333333335,0.0016666666666666668,0.0,0.0033333333333333335,0.0016666666666666668,0.0,0.7432591832521013,3.45907596949919,0.0,0.06297588004557553,0.0,0.8816134173067158
411,jack-williams,Jack Williams,FWD,FWD,57.0,5,23.0,18.838829329517832,0.057305928109793895,0.0,56.57707269610651,19.643333333333334,973.8196025548631,0.32166666666666666,0.0033333333333333335,0.0,0.0,0.0033333333333333335,0.0,0.0,4.696033764357928,5.187971132048418,0.0,1.476400867236673,0.0,1.0931615042913847
412,flynn-young,Flynn Young,FWD,FWD,4.0,1,24.0,18.817799701690163,0.6328244644460563,0.0003499033662228158,55.09375484407167,29.68166666666667,1370.136221570146,0.075,0.006666666666666667,0.0,0.0,0.006666666666666667,0.0,0.0,1.922937048274192,6.263433369233193,0.0,0.7065500883010313,0.0,7.257848128454934
413,liam-ryan,Liam Ryan,FWD,FWD,26.0,9,30.0,18.631305168360207,0.20406642478124942,0.0,60.33655099107269,17.11,851.3353813657404,0.2783333333333333,0.008333333333333333,0.0,0.0,0.008333333333333333,0.0,0.0,12.339101410223215,4.610837042353035,0.0,26.943701866937168,0.0,2.7705283581488103
414,lloyd-meek,Lloyd Meek,RUC,RUC,68.0,9,28.0,18.609413897746087,0.057219796715321014,0.0,49.29153555977764,19.616666666666667,1076.570890153924,0.3283333333333333,0.015,0.0033333333333333335,0.0,0.015,0.0033333333333333335,0.0,14.095283609420118,3.436908378102383,0.0,29.476909690001737,0.0,0.5347408906618383
415,jackson-mead,Jackson Mead,FWD,FWD,25.0,7,25.0,18.051500650873518,0.3108084528093068,0.0,65.77470790701221,21.966666666666665,1090.0271643118567,0.25333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,7.246703501914524,5.5069714474878495,0.0,8.007950582404547,0.0,3.4757822585838904
416,tom-gross,Tom Gross,MID,MID,46.0,2,20.0,17.92712497853958,0.2006195205497628,0.0,52.43830266423805,28.26,1564.936901618784,0.22166666666666668,0.02,0.0033333333333333335,0.0,0.021666666666666667,0.0033333333333333335,0.0,0.9639674565301594,6.781920242602058,0.0,0.12788035516734902,0.0,1.9068476003654318
417,aliir-aliir,Aliir Aliir,DEF,DEF,44.0,13,32.0,17.861745034048297,0.1671816531307908,0.0,44.36270244224563,18.905,1022.2318069143819,0.22166666666666668,0.021666666666666667,0.0033333333333333335,0.0,0.021666666666666667,0.0033333333333333335,0.0,16.21339196574006,0.8910183323867212,0.0,37.52295781999273,0.0,0.18400743353054103
418,jack-graham,Jack Graham,MID,MID,53.0,10,28.0,17.667934726800365,0.08481475397560165,0.0,46.03394017532102,18.121666666666666,1030.7441677996235,0.31333333333333335,0.02,0.0033333333333333335,0.0,0.02,0.0033333333333333335,0.0,11.501863006581491,5.069270777074939,0.0,22.033551734806387,0.0,2.0057157790628413
419,hunter-clark,Hunter Clark,DEF,DEF,7.0,9,27.0,17.60123810049928,0.1277477646099992,0.0,52.49878594711407,21.363333333333333,1158.7417581993057,0.2683333333333333,0.018333333333333333,0.0,0.0,0.018333333333333333,0.0,0.0,7.053631292283502,6.490902779504969,0.0,5.5637417730037795,0.0,2.8723868730755058
420,scott-pendlebury,Scott Pendlebury,MID,MID,5.0,21,38.0,17.4747366105921,0.0131420926925486,0.0,42.83419388216429,11.011666666666667,628.7235333200907,0.37166666666666665,0.021666666666666667,0.005,0.0,0.021666666666666667,0.005,0.0,16.73925648178177,0.6451362927390342,0.0,39.9434662602996,0.0,0.024535199707616983
421,jade-gresham,Jade Gresham,FWD,FWD,18.0,11,29.0,17.25845416388297,0.04317398078602255,0.0,40.363926876925085,15.158333333333333,743.4740874087588,0.34,0.008333333333333333,0.0,0.0,0.008333333333333333,0.0,0.0,12.088360343465766,2.352505663815861,0.0,15.062142252071252,0.0,0.474110554030114
422,jai-culley,Jai Culley,MID,MID,1.0,4,23.0,17.209186663234856,0.1974477581897104,0.0,47.44789883905155,28.348333333333333,1524.3555942112125,0.12333333333333334,0.03166666666666667,0.0016666666666666668,0.0,0.03166666666666667,0.0016666666666666668,0.0,6.605264591350093,5.2183717976913115,0.0,3.176699304336707,0.0,5.166493175061341
423,ben-miller,Ben Miller,DEF,DEF,62.0,9,27.0,16.93502730377165,0.1230801987978259,0.0,41.731732293287216,21.485,1160.6541150476698,0.24666666666666667,0.013333333333333334,0.0,0.0,0.013333333333333334,0.0,0.0,11.19353240736311,3.68197328023964,0.0,20.840714172321448,0.0,0.4257732318757917
424,sam-switkowski,Sam Switkowski,FWD,FWD,72.0,9,30.0,16.92884131053404,0.053675478759359754,0.0,42.482961424009666,14.791666666666666,723.8312781410308,0.30333333333333334,0.005,0.0,0.0,0.005,0.0,0.0,13.927102164266916,1.948315140528677,0.0,28.446364146472437,0.0,0.10795051305226434
425,luke-nankervis,Luke Nankervis,DEF,DEF,1.0,5,23.0,16.810050743019612,0.3209227357126585,0.0,48.40228479586034,26.023333333333333,1433.2517301230182,0.20333333333333334,0.018333333333333333,0.0033333333333333335,0.0016666666666666668,0.018333333333333333,0.0033333333333333335,0.0016666666666666668,4.805908649547382,4.087168800177286,0.0,3.4893495007038866,0.0,2.907387041112371
426,oliver-hannaford,Oliver Hannaford,FWD,FWD,18.0,2,20.0,16.58442888838693,0.09319853566911424,0.0,53.37891349707714,25.231666666666666,1135.1975093078129,0.21333333333333335,0.011666666666666667,0.0033333333333333335,0.0,0.011666666666666667,0.0033333333333333335,0.0,0.21320100922545066,3.474735606200552,0.0,0.01585764852395713,0.0,0.9165012634285051
427,sam-taylor,Sam Taylor,DEF,DEF,28.0,9,27.0,16.577125039310182,0.08586048180280689,0.0,38.52359788264416,21.34,1149.6947895982664,0.2866666666666667,0.016666666666666666,0.0,0.0,0.016666666666666666,0.0,0.0,11.129479280808146,3.83549712258917,0.0,11.357926324602303,0.0,1.2034841175868052
428,liam-henry,Liam Henry,FWD,FWD,9.0,7,25.0,16.485353061997383,0.06897983081920463,0.0,52.59425364727802,15.976666666666667,805.968334651372,0.32166666666666666,0.006666666666666667,0.0,0.0,0.006666666666666667,0.0,0.0,7.738954047700306,3.5337254960350895,0.0,8.536019279493946,0.0,0.6089071102385191
429,daniel-mcstay,Daniel McStay,DEF,FWD,25.0,13,31.0,16.09198554787908,0.11023112916738166,0.0,41.09792613951829,17.87,863.086649238253,0.25666666666666665,0.0033333333333333335,0.0,0.0,0.0033333333333333335,0.0,0.0,11.13683470173166,3.495033451865232,0.0,25.803512986218255,0.0,0.9841279801270959
430,noah-long,Noah Long,FWD,FWD,57.0,4,22.0,15.868586154464447,0.021405807610927072,0.0,28.871753440814363,16.718333333333334,833.5250614471231,0.36666666666666664,0.01,0.0016666666666666668,0.0,0.01,0.0016666666666666668,0.0,1.6379377067393242,4.3706776446590325,0.0,0.03512945741095002,0.0,0.5779613773351719
431,liam-fawcett,Liam Fawcett,FWD,FWD,43.0,3,21.0,15.830518997539302,0.06323493483834552,0.0,37.382244815843464,18.953333333333333,918.8970384096025,0.325,0.006666666666666667,0.0,0.0,0.006666666666666667,0.0,0.0,3.5244660627370497,2.0479933321536667,0.0,0.7394363985879245,0.0,0.2067350782122774
432,jack-hutchinson,Jack Hutchinson,MID,MID,3.0,2,25.0,14.968545683985418,0.35562669130816293,5.123297653521828e-05,40.44072305857213,32.27,1716.6012933674945,0.08833333333333333,0.023333333333333334,0.005,0.0,0.023333333333333334,0.005,0.0,1.7975989450811487,5.80170546369871,0.0,0.6140102172395595,0.0,5.7317187714448705
433,jasper-alger,Jasper Alger,FWD,FWD,58.0,2,20.0,14.513809274931573,0.1767341827430135,0.0,41.82302948094681,26.506666666666668,1222.7025439604165,0.18166666666666667,0.0033333333333333335,0.0,0.0,0.0033333333333333335,0.0,0.0,1.1692937280857962,3.3495138007410077,0.0,0.2927253408220974,0.0,0.7679548406038841
434,toby-murray,Toby Murray,FWD,FWD,7.0,2,23.0,14.47499451336483,0.20583275947070478,0.0,38.65837878325611,27.17,1228.0492030908847,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.9123161096162422,4.477566175180214,0.0,0.27343150835642677,0.0,1.0411254743813554
435,will-lorenz,Will Lorenz,MID,MID,57.0,3,21.0,14.029057752037248,0.12901356514806683,0.0,36.446668585665385,23.583333333333332,1349.6553718102402,0.2733333333333333,0.018333333333333333,0.0016666666666666668,0.0,0.018333333333333333,0.0016666666666666668,0.0,2.5882635866130994,2.6220416909012325,0.0,0.8423400785675282,0.0,1.0902465360331466
436,leek-aleer,Leek Aleer,DEF,DEF,15.0,5,25.0,14.028412997872486,0.1532368805778559,0.0,33.41390353048854,27.155,1425.6280734517015,0.19333333333333333,0.008333333333333333,0.0,0.0,0.008333333333333333,0.0,0.0,3.0063644874279167,4.439465815052218,0.0,1.4303313753468763,0.0,1.8029299488954722
437,saad-el-hawli,Saad El-Hawli,DEF,DEF,13.0,2,25.0,13.87801310476365,0.17626655026594357,0.0002880028943714463,32.08287639235635,33.39833333333333,1649.7728331748056,0.056666666666666664,0.015,0.0016666666666666668,0.0,0.015,0.0016666666666666668,0.0,2.204030957907624,6.440318278491994,0.0,1.2195575270732484,0.0,3.303786826212162
438,harvey-johnston,Harvey Johnston,DEF,DEF,49.0,3,21.0,13.758388716716594,0.056620213857801735,0.0,36.2469921667783,24.406666666666666,1282.1990456737738,0.23833333333333334,0.011666666666666667,0.0016666666666666668,0.0,0.011666666666666667,0.0016666666666666668,0.0,0.8243871683384079,3.330647906854041,0.0,0.07636153379118474,0.0,0.15985214722909677
439,bruce-reville,Bruce Reville,MID,MID,80.0,3,25.0,13.534975417578535,0.31337633615601757,0.0006848736288246382,33.485620434618696,33.4,1769.2004922957904,0.056666666666666664,0.016666666666666666,0.0,0.0,0.016666666666666666,0.0,0.0,4.526564028943867,4.002683447507538,0.0,3.4807030629722693,0.0,3.03346805755834
440,cooper-harvey,Cooper Harvey,FWD,FWD,56.0,4,22.0,13.523136675141673,0.06760138823008766,0.0,38.06477260856487,16.89,829.3642069646625,0.3283333333333333,0.005,0.0,0.0,0.005,0.0,0.0,4.215502786049287,3.6040966071197893,0.0,3.175315013459997,0.0,0.9792509020117545
441,tom-hanily,Tom Hanily,FWD,FWD,14.0,2,21.0,13.475780427053381,0.13081083726556736,0.0,38.23938902192929,26.025,1153.4748920011561,0.16666666666666666,0.0016666666666666668,0.0,0.0,0.0016666666666666668,0.0,0.0,1.3483148462035146,3.5627045849992616,0.0,0.15734472036194763,0.0,1.0623001794955513
442,oscar-allen,Oscar Allen,FWD,FWD,21.0,9,27.0,13.387944279467936,0.016098545650022833,0.0,36.138044869838566,14.161666666666667,691.7160920484803,0.37166666666666665,0.006666666666666667,0.0,0.0,0.006666666666666667,0.0,0.0,7.058447125256824,4.2774359948568845,0.0,5.9910270368797205,0.0,1.4233468461619514
443,steele-sidebottom,Steele Sidebottom,MID,MID,11.0,18,35.0,13.298820886112798,0.024595118288831083,0.0,35.09167284611049,16.82,891.3788539069021,0.2916666666666667,0.015,0.0,0.0,0.015,0.0,0.0,9.845753637901561,2.7071201332785297,0.0,19.123041119872077,0.0,0.16796543006332845
444,tom-blamires,Tom Blamires,MID,DEF,80.0,1,24.0,13.286040957649877,0.3028479311835727,4.899832162262218e-05,27.568096643608875,32.016666666666666,1653.7717470042548,0.09333333333333334,0.011666666666666667,0.0016666666666666668,0.0,0.011666666666666667,0.0016666666666666668,0.0,4.059265663040318,4.213477694433292,0.0,1.5823298509775925,0.0,2.130411762015103
445,ryan-byrnes,Ryan Byrnes,DEF,DEF,52.0,7,25.0,13.206932809132603,0.14280762940955588,0.0,33.00826772969534,23.803333333333335,1276.4195252068844,0.24166666666666667,0.01,0.0,0.0,0.01,0.0,0.0,4.5941539325010865,2.8837239324474564,0.0,2.480967325004268,0.0,0.8869723837455965
446,campbell-gray,Campbell Gray,DEF,DEF,16.0,2,23.0,13.183721280698977,0.19493646066551246,4.985108054711578e-06,27.490325943909742,33.06333333333333,1649.0618576744553,0.1,0.013333333333333334,0.0016666666666666668,0.0,0.013333333333333334,0.0016666666666666668,0.0,0.7621052610759586,5.598628381847551,0.0,0.2108370506005281,0.0,1.9563207945331669
447,lachlan-blakiston,Lachlan Blakiston,RUC,DEF,13.0,1,28.0,12.58758138270326,0.20730051798715265,0.0004281817450275929,23.48850585491294,39.18666666666667,1886.6974051263583,0.03833333333333333,0.015,0.0016666666666666668,0.0,0.015,0.0016666666666666668,0.0,2.3369605580101727,3.698812248667755,0.0,0.7897948478436897,0.0,1.0740440386127816
448,ned-moyle,Ned Moyle,RUC,RUC,5.0,5,24.0,12.407554379126866,0.08886299220564076,0.0,32.29279711749601,23.151666666666667,1190.7723400808695,0.18,0.008333333333333333,0.0,0.0,0.008333333333333333,0.0,0.0,4.316617664243031,4.366866985960176,0.0,3.351699879079986,0.0,1.4243332491858327
449,nikolas-cox,Nikolas Cox,FWD,FWD,8.0,6,24.0,12.313488587009006,0.006679120361203675,0.0,24.18835606775091,14.308333333333334,701.684640613492,0.42,0.006666666666666667,0.0016666666666666668,0.0,0.006666666666666667,0.0016666666666666668,0.0,0.9913320628417779,4.612109072870647,0.0,0.011901396011252657,0.0,1.0817251602203093
450,bobby-hill,Bobby Hill,FWD,FWD,24.0,8,26.0,12.104036247414895,0.009059916997705506,0.0,31.09257267433438,15.528333333333334,736.9090894083932,0.3883333333333333,0.005,0.0,0.0,0.005,0.0,0.0,4.010925224115329,4.908774337240412,0.0,1.543993957512888,0.0,0.6597098504337744
451,jayden-laverde,Jayden Laverde,MID,DEF,20.0,12,30.0,12.096950012220125,0.04933436793330902,0.0,29.451732613456524,16.358333333333334,881.0535776561927,0.2866666666666667,0.005,0.0,0.0,0.005,0.0,0.0,10.380851944482515,1.1011754168659116,0.0,20.756462588555625,0.0,0.1230111150076054
452,corey-warner,Corey Warner,FWD,FWD,40.0,5,23.0,11.950163064981155,0.04558817528373843,0.0,24.97249770233156,18.345,859.4221918145911,0.295,0.0033333333333333335,0.0,0.0,0.0033333333333333335,0.0,0.0,3.69773379781113,2.793673299175265,0.0,1.002871131555748,0.0,1.1404729147434027
453,eric-hipwood,Eric Hipwood,FWD,FWD,14.0,11,29.0,11.902947394630477,0.0655606712638182,0.0,29.892047344371658,16.773333333333333,793.0776731894179,0.30666666666666664,0.0016666666666666668,0.0,0.0,0.0016666666666666668,0.0,0.0,5.787618167299758,4.585273756711114,0.0,4.9664793185549705,0.0,1.28291392379978
