key,player,position,pick,tenure,age,p_meaningful,cond_games,cond_avg,exp_games,exp_avg,exp_points,p80,p90,p100,p110,p120,lead,forecast_year,games_resid_sd,avg_resid_sd,age_band,tenure_band,draft_pick_band
luke-trainor,Luke Trainor,DEF,21.0,2,20.0,0.8787878787878788,16.934331096272487,69.0851483885086,14.881684902784912,60.71119100808331,1028.1034097799238,0.0643564356435643,0.0181405895691609,0.001,0.001,0.001,1,2027,5.279668799388872,15.018206619497652,<=20,1-2,11-30
jesse-dattoli,Jesse Dattoli,FWD,22.0,2,20.0,0.4083333333333333,9.485969673858298,42.45535361419732,3.873437616825472,17.33593605913057,164.44816372485914,0.0037523452157598,0.001,0.001,0.001,0.001,1,2027,5.279668799388872,15.018206619497652,<=20,1-2,11-30
harry-armstrong,Harry Armstrong,FWD,23.0,2,20.0,0.5328947368421053,11.563167594452004,48.47019650364056,6.161951152306661,25.829512610492667,298.67098319813823,0.0041436464088397,0.0017543859649122,0.001,0.001,0.001,1,2027,5.279668799388872,15.018206619497652,<=20,1-2,11-30
cody-angove,Cody Angove,MID,24.0,2,20.0,0.3333333333333333,9.614513159794225,44.73150144504075,3.204837719931408,14.910500481680248,143.35720310023288,0.0041436464088397,0.001,0.001,0.001,0.001,1,2027,5.279668799388872,15.018206619497652,<=20,1-2,11-30
sam-marshall,Sam Marshall,MID,25.0,2,20.0,0.7268041237113402,13.02307908357029,60.45807545889446,9.465227581357787,43.941178555175874,572.2494433493382,0.0514285714285714,0.0017543859649122,0.001,0.001,0.001,1,2027,5.279668799388872,15.018206619497652,<=20,1-2,11-30
ned-bowman,Ned Bowman,FWD,26.0,2,20.0,0.1818181818181818,7.158033919390318,29.04948469665692,1.3014607126164217,5.281724490301259,37.80676305445095,0.0010162601626016,0.001,0.001,0.001,0.001,1,2027,5.279668799388872,15.018206619497652,<=20,1-2,11-30
matt-whitlock,Matt Whitlock,DEF,27.0,2,20.0,0.2513661202185792,8.856209887538503,37.83254997243723,2.2261511192719734,9.509821304547064,84.220973466054,0.0037523452157598,0.001,0.001,0.001,0.001,1,2027,5.279668799388872,15.018206619497652,<=20,1-2,11-30
thomas-sims,Thomas Sims,FWD,28.0,2,20.0,0.5328947368421053,13.566958360424552,55.04745253508956,7.229760705226242,29.334497732514837,397.9799092609972,0.0041436464088397,0.0017543859649122,0.001,0.001,0.001,1,2027,5.279668799388872,15.018206619497652,<=20,1-2,11-30
lachie-jaques,Lachie Jaques,DEF,29.0,2,20.0,0.8354430379746836,14.614504943411882,62.954188681904526,12.209586408420051,52.59463864564176,768.644606483693,0.0391459074733096,0.0138248847926267,0.001,0.001,0.001,1,2027,5.279668799388872,15.018206619497652,<=20,1-2,11-30
jobe-shanahan,Jobe Shanahan,FWD,30.0,2,20.0,0.8787878787878788,16.768354050682255,68.50967086550784,14.735826286963194,60.20546833635537,1009.546608851147,0.0643564356435643,0.0181405895691609,0.0040650406504065,0.001,0.001,1,2027,5.279668799388872,15.018206619497652,<=20,1-2,11-30
josh-dolan,Josh Dolan,FWD,31.0,2,20.0,0.6982758620689655,12.582620490786775,52.17709262582623,8.786140170290766,36.43400433355108,458.435249488754,0.0041436464088397,0.0017543859649122,0.001,0.001,0.001,1,2027,5.279668799388872,15.018206619497652,<=20,1-2,31-60
james-barrat,James Barrat,DEF,32.0,2,20.0,0.1818181818181818,7.321187683120915,29.404395353460497,1.3311250332947118,5.346253700629181,39.14092674388597,0.0010162601626016,0.001,0.001,0.001,0.001,1,2027,5.279668799388872,15.018206619497652,<=20,1-2,31-60
jack-whitlock,Jack Whitlock,FWD,33.0,2,20.0,0.8354430379746836,15.172966438607824,62.14535181225006,12.676149176558436,51.918901514031695,787.763750201788,0.0391459074733096,0.0027932960893854,0.001,0.001,0.001,1,2027,5.279668799388872,15.018206619497652,<=20,1-2,31-60
charlie-nicholls,Charlie Nicholls,FWD,34.0,2,20.0,0.128526645768025,7.039928779501411,28.64024431366572,0.904818432475103,3.681034535612208,25.914220965595,0.0010162601626016,0.001,0.001,0.001,0.001,1,2027,5.279668799388872,15.018206619497652,<=20,1-2,31-60
noah-mraz,Noah Mraz,DEF,35.0,2,20.0,0.1818181818181818,7.276898255662575,29.2509302098388,1.3230724101204685,5.318350947243418,38.70109873099703,0.0010162601626016,0.001,0.001,0.001,0.001,1,2027,5.279668799388872,15.018206619497652,<=20,1-2,31-60
jack-ough,Jack Ough,MID,36.0,2,20.0,0.128526645768025,6.857342489330167,30.29237211482143,0.8813512290361657,3.893376980274855,26.69821939381874,0.0014970059880239,0.001,0.001,0.001,0.001,1,2027,5.279668799388872,15.018206619497652,<=20,1-2,31-60
kayle-gerreyn,Kayle Gerreyn,FWD,37.0,2,20.0,0.128526645768025,6.99563935204307,28.486779170044016,0.8991260609208962,3.661310175460203,25.613205543485112,0.0010162601626016,0.001,0.001,0.001,0.001,1,2027,5.279668799388872,15.018206619497652,<=20,1-2,31-60
christian-moraes,Christian Moraes,MID,38.0,2,20.0,0.7894736842105263,15.082200042729374,66.12477964697565,11.907000033733716,52.20377340550709,787.3477534871737,0.0643564356435643,0.0138248847926267,0.001,0.001,0.001,1,2027,5.279668799388872,15.018206619497652,<=20,1-2,31-60
angus-clarke,Angus Clarke,DEF,39.0,2,20.0,0.7268041237113402,16.072775221733707,67.0806630638741,11.681759310641509,48.75450253611468,783.6201603104172,0.0514285714285714,0.0181405895691609,0.001,0.001,0.001,1,2027,5.279668799388872,15.018206619497652,<=20,1-2,31-60
harry-o-farrell,Harry O'Farrell,DEF,40.0,2,20.0,0.6,13.606993424043386,62.872212505179895,8.164196054426032,37.72332750310794,513.3010692678247,0.0391459074733096,0.0027932960893854,0.001,0.001,0.001,1,2027,5.279668799388872,15.018206619497652,<=20,1-2,31-60
riley-bice,Riley Bice,DEF,41.0,2,26.0,0.9471830985915493,16.859538840020548,74.34839364422089,15.969070239315236,70.4215418672374,1187.274720284822,0.2857142857142857,0.2010309278350515,0.0153846153846153,0.0128,0.001,1,2027,5.279668799388872,15.018206619497652,24-26,1-2,31-60
ty-gallop,Ty Gallop,FWD,42.0,2,20.0,0.8354430379746836,15.23749370583078,63.3811075310742,12.730058032719388,52.95130502596072,806.8451770486024,0.0391459074733096,0.0027932960893854,0.001,0.001,0.001,1,2027,5.279668799388872,15.018206619497652,<=20,1-2,31-60
ben-camporeale,Ben Camporeale,MID,43.0,2,20.0,0.128526645768025,6.754000491927372,29.934286779704124,0.8680690287430165,3.847353473253509,25.98502725097268,0.0014970059880239,0.001,0.001,0.001,0.001,1,2027,5.279668799388872,15.018206619497652,<=20,1-2,31-60
jay-polkinghorne,Jay Polkinghorne,FWD,44.0,2,20.0,0.128526645768025,6.892297354640276,28.12869383492671,0.885843860627747,3.615286668438857,24.917630741147384,0.0010162601626016,0.001,0.001,0.001,0.001,1,2027,5.279668799388872,15.018206619497652,<=20,1-2,31-60
hugh-boxshall,Hugh Boxshall,MID,45.0,2,20.0,0.7268041237113402,14.159948618186784,65.46630186514463,10.291509047238849,47.58117815971852,673.7470379344055,0.0643564356435643,0.0138248847926267,0.001,0.001,0.001,1,2027,5.279668799388872,15.018206619497652,<=20,1-2,31-60
tom-gross,Tom Gross,MID,46.0,2,20.0,0.5210526315789473,11.225110369003652,52.81504405032968,5.848873297533482,27.519417689382305,308.90850085402786,0.0172413793103448,0.0017543859649122,0.001,0.001,0.001,1,2027,5.279668799388872,15.018206619497652,<=20,1-2,31-60
joel-cochran,Joel Cochran,DEF,47.0,2,20.0,0.128526645768025,7.099740545829212,28.637069635351985,0.912505838178676,3.680626504857152,26.131493230587974,0.0010162601626016,0.001,0.001,0.001,0.001,1,2027,5.279668799388872,15.018206619497652,<=20,1-2,31-60
lucca-grego,Lucca Grego,DEF,48.0,2,20.0,0.4083333333333333,9.651132362373268,48.69625161849903,3.940879047969085,19.884302744220435,191.90603771797345,0.0172413793103448,0.0017543859649122,0.001,0.001,0.001,1,2027,5.279668799388872,15.018206619497652,<=20,1-2,31-60
cooper-bell,Cooper Bell,DEF,49.0,2,20.0,0.128526645768025,7.070214260856986,28.534759539604185,0.9087109238092052,3.6674769314224815,25.92984770190725,0.0010162601626016,0.001,0.001,0.001,0.001,1,2027,5.279668799388872,15.018206619497652,<=20,1-2,31-60
charlie-west,Charlie West,FWD,50.0,2,20.0,0.2513661202185792,8.723283014559325,38.98416824014065,2.1927378069384096,9.799299120472512,85.48205957220401,0.0037523452157598,0.001,0.001,0.001,0.001,1,2027,5.279668799388872,15.018206619497652,<=20,1-2,31-60
sam-davidson,Sam Davidson,FWD,51.0,2,25.0,0.7894736842105263,14.66770247869603,61.858406539706046,11.579765114760024,48.83558411029425,716.3058181031314,0.0391459074733096,0.0138248847926267,0.001,0.001,0.001,1,2027,5.279668799388872,15.018206619497652,24-26,1-2,31-60
jacob-molier,Jacob Molier,RUC,52.0,2,20.0,0.128526645768025,5.860444668616771,26.302514042803963,0.7532232959664189,3.3805739051879704,19.81166631952382,0.0014970059880239,0.001,0.001,0.001,0.001,1,2027,5.279668799388872,15.018206619497652,<=20,1-2,31-60
alex-dodson,Alex Dodson,RUC,53.0,2,20.0,0.1818181818181818,6.71989884399421,31.35257983554409,1.2217997898171291,5.700469061008017,38.30657545329254,0.0037523452157598,0.001,0.001,0.001,0.001,1,2027,5.279668799388872,15.018206619497652,<=20,1-2,31-60
lucas-camporeale,Lucas Camporeale,MID,54.0,2,20.0,0.2485875706214689,9.044395374447848,44.20425565200633,2.248324273874041,10.988628523662593,99.3855009909396,0.0041436464088397,0.001,0.001,0.001,0.001,1,2027,5.279668799388872,15.018206619497652,<=20,1-2,31-60
riak-andrew,Riak Andrew,DEF,55.0,2,21.0,0.128526645768025,6.540672621309504,26.895910652045718,0.8406507130836667,3.456841180983932,22.610066468676816,0.0010162601626016,0.001,0.001,0.001,0.001,1,2027,5.279668799388872,15.018206619497652,21-23,1-2,31-60
will-hayes-b,Will Hayes,FWD,56.0,2,20.0,0.5328947368421053,11.735190352031848,52.02466475394955,6.253621174438024,27.723670033354697,325.34254509833846,0.0041436464088397,0.0017543859649122,0.001,0.001,0.001,1,2027,5.279668799388872,15.018206619497652,<=20,1-2,31-60
luke-urquhart,Luke Urquhart,MID,57.0,2,20.0,0.0927835051546391,6.547316497121782,29.218116109469516,0.607482973959753,2.7109592266518105,17.74950806768191,0.0014970059880239,0.001,0.001,0.001,0.001,1,2027,5.279668799388872,15.018206619497652,<=20,1-2,31-60
jasper-alger,Jasper Alger,FWD,58.0,2,20.0,0.5328947368421053,10.31659010763702,44.985066014946526,5.497656570517096,23.972304915859663,247.31244375221607,0.0041436464088397,0.001,0.001,0.001,0.001,1,2027,5.279668799388872,15.018206619497652,<=20,1-2,31-60
tyler-welsh,Tyler Welsh,FWD,59.0,2,20.0,0.128526645768025,6.670850217348573,27.3613681168182,0.8573820028567132,3.516664867678828,23.459144596897403,0.0010162601626016,0.001,0.001,0.001,0.001,1,2027,5.279668799388872,15.018206619497652,<=20,1-2,31-60
patrick-said,Patrick Said,FWD,60.0,2,20.0,0.128526645768025,6.656087074862459,27.3102130689443,0.8554845456719775,3.510090080961493,23.36346521949072,0.0010162601626016,0.001,0.001,0.001,0.001,1,2027,5.279668799388872,15.018206619497652,<=20,1-2,31-60
rhys-unwin,Rhys Unwin,FWD,61.0,2,20.0,0.1843575418994413,8.395269573936119,35.89231486307831,1.5477312622340331,6.617018941237901,55.55165778753354,0.0037523452157598,0.001,0.001,0.001,0.001,1,2027,5.279668799388872,15.018206619497652,<=20,1-2,61+
luke-kennedy,Luke Kennedy,MID,62.0,2,20.0,0.2513661202185792,8.594131342141981,41.55168386950476,2.160273452123121,10.444685562826333,89.76299955430363,0.0041436464088397,0.001,0.001,0.001,0.001,1,2027,5.279668799388872,15.018206619497652,<=20,1-2,61+
jaren-carr,Jaren Carr,FWD,63.0,2,22.0,0.0927835051546391,5.729872078142519,24.492910724692468,0.5316376154977596,2.272538108476621,13.021352654275006,0.001,0.001,0.001,0.001,0.001,1,2027,5.279668799388872,15.018206619497652,21-23,1-2,61+
cody-anderson,Cody Anderson,FWD,64.0,2,20.0,0.0927835051546391,6.597034504918005,27.105592877448696,0.6120959849923923,2.514951916464312,16.59122457112473,0.0010162601626016,0.001,0.001,0.001,0.001,1,2027,5.279668799388872,15.018206619497652,<=20,1-2,61+
hamish-davis,Hamish Davis,MID,65.0,2,20.0,0.8787878787878788,15.676325307672135,67.9914119389761,13.776164664317935,59.75002867364567,936.6608866308072,0.1388888888888889,0.0181405895691609,0.0040650406504065,0.001,0.001,1,2027,5.279668799388872,15.018206619497652,<=20,1-2,61+
lennox-hoffman,Lennox Hoffman,DEF,66.0,2,20.0,0.128526645768025,6.819240838593055,27.665123725747872,0.8764541516686999,3.555705557227783,24.247212545859973,0.0010162601626016,0.001,0.001,0.001,0.001,1,2027,5.279668799388872,15.018206619497652,<=20,1-2,61+
river-stevens,River Stevens,FWD,67.0,2,20.0,0.0927835051546391,6.552745077459664,26.952127733826995,0.6079866566715153,2.5007128825200304,16.386534031073097,0.0010162601626016,0.001,0.001,0.001,0.001,1,2027,5.279668799388872,15.018206619497652,<=20,1-2,61+
aidan-johnson,Aidan Johnson,FWD,68.0,2,26.0,0.2407407407407407,6.768635462699087,33.228235815653306,1.6294863150942245,7.999390103768387,54.14495553633084,0.0037523452157598,0.001,0.001,0.001,0.001,1,2027,5.279668799388872,15.018206619497652,24-26,1-2,61+
keighton-matofai-forbes,Keighton Matofai-Forbes,DEF,69.0,2,20.0,0.128526645768025,6.774951411134715,27.51165858212617,0.8707617801144932,3.535981197075777,23.95610080087436,0.0010162601626016,0.001,0.001,0.001,0.001,1,2027,5.279668799388872,15.018206619497652,<=20,1-2,61+
zak-johnson,Zak Johnson,DEF,70.0,2,20.0,0.6982758620689655,13.70675495979302,61.03498461318305,9.57109613571754,42.61925649713644,584.1717053748157,0.0391459074733096,0.0027932960893854,0.001,0.001,0.001,1,2027,5.279668799388872,15.018206619497652,<=20,1-2,61+
logan-smith,Logan Smith,RUC,71.0,2,20.0,0.0658682634730539,5.579944961380614,25.330568133199847,0.3675412848813578,1.6684805357197503,9.310029558451047,0.0014970059880239,0.001,0.001,0.001,0.001,1,2027,5.279668799388872,15.018206619497652,<=20,1-2,61+
archer-day-wicks,Archer Day-Wicks,FWD,2.0,2,20.0,0.7894736842105263,14.039871924563665,56.96269117243592,11.084109414129207,44.97054566244941,631.3807014785317,0.0172413793103448,0.0017543859649122,0.001,0.001,0.001,1,2027,5.279668799388872,15.018206619497652,<=20,1-2,1-10
aiden-riddle,Aiden Riddle,RUC,3.0,2,21.0,0.0927835051546391,4.828629425288693,22.93231669292129,0.4480171631711159,2.127740724085481,10.274071469704223,0.0014970059880239,0.001,0.001,0.001,0.001,1,2027,5.279668799388872,15.018206619497652,21-23,1-2,1-10
harry-charleson,Harry Charleson,DEF,4.0,2,20.0,0.128526645768025,6.420309232215254,26.29186059854098,0.825180810410111,3.379204653730972,21.69553883589371,0.0010162601626016,0.001,0.001,0.001,0.001,1,2027,5.279668799388872,15.018206619497652,<=20,1-2,1-10
tom-cochrane,Tom Cochrane,FWD,6.0,2,20.0,0.2513661202185792,8.566726977901695,39.27944853483811,2.1533849234069837,9.873522582527611,84.5837722746609,0.0037523452157598,0.001,0.001,0.001,0.001,1,2027,5.279668799388872,15.018206619497652,<=20,1-2,1-10
asher-eastham,Asher Eastham,FWD,8.0,2,20.0,0.128526645768025,6.109524043623522,25.4253994629984,0.7852366325660326,3.26784131029133,19.96495505597108,0.0010162601626016,0.001,0.001,0.001,0.001,1,2027,5.279668799388872,15.018206619497652,<=20,1-2,1-10
patrick-retschko,Patrick Retschko,MID,9.0,2,20.0,0.7894736842105263,13.721066853241409,63.68545535433504,10.832421199927428,50.27799106921187,689.8676767073306,0.0643564356435643,0.0181405895691609,0.001,0.001,0.001,1,2027,5.279668799388872,15.018206619497652,<=20,1-2,1-10
joe-pike,Joe Pike,RUC,11.0,2,21.0,0.0658682634730539,4.710524285399786,22.523076309930087,0.310274054726932,1.4835559246061736,6.988326211606114,0.0014970059880239,0.001,0.001,0.001,0.001,1,2027,5.279668799388872,15.018206619497652,21-23,1-2,11-30
josaia-delana,Josaia Delana,FWD,80.0,2,20.0,0.2485875706214689,6.7688187251909255,31.70764339885564,1.6826442028723203,7.882126042653379,53.35268235182724,0.0037523452157598,0.001,0.001,0.001,0.001,1,2027,5.279668799388872,15.018206619497652,<=20,1-2,61+
lachlan-gulbin,Lachlan Gulbin,FWD,80.0,2,20.0,0.5210526315789473,9.912891613280976,47.19498096846886,5.16513826165693,24.591069030939035,243.76860195840916,0.0041436464088397,0.0017543859649122,0.001,0.001,0.001,1,2027,5.279668799388872,15.018206619497652,<=20,1-2,61+
jayden-nguyen,Jayden Nguyen,DEF,80.0,2,20.0,0.2513661202185792,7.701813034050861,35.3009253397825,1.9359748610182488,8.87345664278686,68.34170402850103,0.0037523452157598,0.001,0.001,0.001,0.001,1,2027,5.279668799388872,15.018206619497652,<=20,1-2,61+
malakai-champion,Malakai Champion,FWD,80.0,2,20.0,0.5210526315789473,9.492930113405292,41.85322071952621,4.946316216984863,21.807730795963657,207.0192643780394,0.0037523452157598,0.001,0.001,0.001,0.001,1,2027,5.279668799388872,15.018206619497652,<=20,1-2,61+
isaiah-dudley,Isaiah Dudley,FWD,80.0,2,23.0,0.8354430379746836,12.557784344500572,52.58114182672827,10.491313503000478,43.928548867899565,551.6452432499375,0.0172413793103448,0.0017543859649122,0.001,0.001,0.001,1,2027,5.279668799388872,15.018206619497652,21-23,1-2,61+
tom-edwards,Tom Edwards,FWD,80.0,2,26.0,0.5328947368421053,7.298330200932057,38.45544506708225,3.8892417518124778,20.492704279168837,149.56252253942748,0.0037523452157598,0.0017543859649122,0.001,0.001,0.001,1,2027,5.279668799388872,15.018206619497652,24-26,1-2,61+
jack-henderson,Jack Henderson,FWD,80.0,2,27.0,0.1843575418994413,3.798321532153994,24.440133615856936,0.70024922101163,4.5057229571132895,17.11418452592397,0.0014970059880239,0.001,0.001,0.001,0.001,1,2027,5.279668799388872,15.018206619497652,27-29,1-2,61+
ben-jepson,Ben Jepson,MID,80.0,2,25.0,0.1843575418994413,3.7741873730526647,27.35336656630754,0.6957999067638991,5.04279942283882,19.03246990651554,0.0037523452157598,0.001,0.001,0.001,0.001,1,2027,5.279668799388872,15.018206619497652,24-26,1-2,61+
josh-lai,Josh Lai,DEF,80.0,2,21.0,0.6982758620689655,10.47416061235078,48.05130769305971,7.313853531038045,33.553068302912386,351.4402264418803,0.0041436464088397,0.0017543859649122,0.001,0.001,0.001,1,2027,5.279668799388872,15.018206619497652,21-23,1-2,61+
tom-mccarthy,Tom McCarthy,DEF,1.0,1,26.0,0.9471830985915493,15.605878756906597,75.61653182036919,14.781624597210826,71.62270091436378,1117.7351867117443,0.4111111111111111,0.2010309278350515,0.0387096774193548,0.0128,0.001,1,2027,5.279668799388872,15.018206619497652,24-26,1-2,1-10
zac-banch,Zac Banch,FWD,2.0,1,23.0,0.5328947368421053,6.698781398637597,32.594641384540424,3.5697453505897725,17.369512843077466,116.35456953660416,0.0037523452157598,0.001,0.001,0.001,0.001,1,2027,5.279668799388872,15.018206619497652,21-23,1-2,1-10
harrison-ramm,Harrison Ramm,DEF,3.0,1,20.0,0.5210526315789473,7.155621543555358,33.13721476400339,3.728455435852528,17.266232955980712,123.55062851586108,0.0014970059880239,0.001,0.001,0.001,0.001,1,2027,5.279668799388872,15.018206619497652,<=20,1-2,1-10
flynn-young,Flynn Young,FWD,4.0,1,24.0,0.6982758620689655,9.138602104773168,44.42461548930715,6.381265262815747,31.02063667787827,283.4852556358621,0.0041436464088397,0.0017543859649122,0.001,0.001,0.001,1,2027,5.279668799388872,15.018206619497652,24-26,1-2,1-10
michael-sellwood,Michael Sellwood,DEF,5.0,1,23.0,0.8787878787878788,12.73931791700915,54.047448505921125,11.195158169492888,47.49624262641554,605.0697346813091,0.0172413793103448,0.0017543859649122,0.001,0.001,0.001,1,2027,5.279668799388872,15.018206619497652,21-23,1-2,1-10
archie-may,Archie May,FWD,6.0,1,22.0,0.8354430379746836,12.71081789025167,55.49098373151425,10.619164313374814,46.359556028860005,589.2678741557585,0.0172413793103448,0.0017543859649122,0.001,0.001,0.001,1,2027,5.279668799388872,15.018206619497652,21-23,1-2,1-10
roan-steele,Roan Steele,MID,8.0,1,25.0,0.8787878787878788,11.873935182699269,54.6737320092676,10.434670312069054,48.04661297784122,570.5023682471241,0.0329670329670329,0.0017543859649122,0.001,0.001,0.001,1,2027,5.279668799388872,15.018206619497652,24-26,1-2,1-10
